,lyrics_row,song_name,artist_name
21411,I'm from the projects,I Dont Fuck With You,50 Cent
21412,Surprised you ain't got robbed yet,I Dont Fuck With You,50 Cent
21413,"I really don't do no conversatin', no call waitin'",I Dont Fuck With You,50 Cent
21414,I know ya'll hatin'; I'm cool with it,I Dont Fuck With You,50 Cent
21415,On probation with no patience,I Dont Fuck With You,50 Cent
21416,I hop out and act a fool with it,I Dont Fuck With You,50 Cent
21417,F*ck who did it,I Dont Fuck With You,50 Cent
21418,"If you with it, then you get it",I Dont Fuck With You,50 Cent
21419,Two to your fitted,I Dont Fuck With You,50 Cent
21420,I don't f*ck with none of ya'll anyway,I Dont Fuck With You,50 Cent
21421,Your funeral could be any day,I Dont Fuck With You,50 Cent
21422,Ever since I said send the Yay',I Dont Fuck With You,50 Cent
21423,You f*ck niggas been' in the way,I Dont Fuck With You,50 Cent
21424,I'm just doin' what 50 say,I Dont Fuck With You,50 Cent
21425,Puttin' a hundred rounds in the K,I Dont Fuck With You,50 Cent
21426,Buck,I Dont Fuck With You,50 Cent
21427,I don't f*ck with you; you don't f*ck with me (nah),I Dont Fuck With You,50 Cent
21428,"Nigga, talkin' just ain't my cup of tea (yeah)",I Dont Fuck With You,50 Cent
21429,Don't wanna shoot the shit; I'm a shoot a bitch,I Dont Fuck With You,50 Cent
21430,Don't wanna shoot the shit; I'm a shoot a bitch,I Dont Fuck With You,50 Cent
21431,"My four-five, I grip it, grip it",I Dont Fuck With You,50 Cent
21432,"Work chef, and I'll whip it, whip it",I Dont Fuck With You,50 Cent
21433,"Four days, and I'll flip it, flip it",I Dont Fuck With You,50 Cent
21434,"Front off a meal ticket, ticket",I Dont Fuck With You,50 Cent
21435,"Hoes wanna come kick it, kick it",I Dont Fuck With You,50 Cent
21436,"Heard a nigga will trick it, pick it",I Dont Fuck With You,50 Cent
21437,"Up after we throw it, throw it",I Dont Fuck With You,50 Cent
21438,"Big money, we blow it",I Dont Fuck With You,50 Cent
21439,"That gangsta shit, we did it, get it",I Dont Fuck With You,50 Cent
21440,Still do; we ain't new to it,I Dont Fuck With You,50 Cent
21441,"Boy, I ain't never gon' tell on me",I Dont Fuck With You,50 Cent
21442,"You bitch nigga, bet you do",I Dont Fuck With You,50 Cent
21443,You talk a lot,I Dont Fuck With You,50 Cent
21444,Niggas around here don't say much,I Dont Fuck With You,50 Cent
21445,Niggas around here don't play much,I Dont Fuck With You,50 Cent
21446,"Soon as shit pop, they blame us",I Dont Fuck With You,50 Cent
21447,'Cause the money ain't never go'n' change us,I Dont Fuck With You,50 Cent
21448,A lot of gun talk in the streets,I Dont Fuck With You,50 Cent
21449,But real recognize real beef,I Dont Fuck With You,50 Cent
21450,And real soldiers get the mission accomplished,I Dont Fuck With You,50 Cent
21451,"Never slippin', steady grippin', killin' for nonsense",I Dont Fuck With You,50 Cent
21452,"Sideline hatin', backbitin haters",I Dont Fuck With You,50 Cent
21453,Catch you in your car like them red-light cameras,I Dont Fuck With You,50 Cent
21454,"Green light, what?",I Dont Fuck With You,50 Cent
21455,"Green light, woo",I Dont Fuck With You,50 Cent
21456,My money cause a fuckin' Holocaust,I Dont Fuck With You,50 Cent
21457,I green-light you,I Dont Fuck With You,50 Cent
21458,I don't f*ck with you; you don't f*ck with me (nah),I Dont Fuck With You,50 Cent
21459,"Nigga, talkin' just ain't my cup of tea (yeah)",I Dont Fuck With You,50 Cent
21460,Don't wanna shoot the shit; I'm a shoot a bitch,I Dont Fuck With You,50 Cent
21461,Don't wanna shoot the shit; I'm a shoot a bitch,I Dont Fuck With You,50 Cent
21462,I don't f*ck with you; you don't f*ck with me (nah),I Dont Fuck With You,50 Cent
21463,"Nigga, talkin' just ain't my cup of tea (yeah)",I Dont Fuck With You,50 Cent
21464,Don't wanna shoot the shit; I'm a shoot a bitch,I Dont Fuck With You,50 Cent
21465,Don't wanna shoot the shit; I'm a shoot a bitch,I Dont Fuck With You,50 Cent
21466,Ladies and gentlemen,React,50 Cent
21467,"Welcome aboard Official Nast' Airlines, flight 98",React,50 Cent
21468,"Yo, kill it in the club, baby, show some love",React,50 Cent
21469,"My real thugs where you at? Baby, throw your gats",React,50 Cent
21470,"To all the ladies in the spot, show me what you got",React,50 Cent
21471,"Fake cats in the back, get rocked what, react",React,50 Cent
21472,"Kill it in the club, baby, show some love",React,50 Cent
21473,"My real thugs where you at? Baby, throw your gats",React,50 Cent
21474,"To all the ladies in the spot, show me what you got",React,50 Cent
21475,"Fake cats in the back, get rocked what, react",React,50 Cent
21476,"Real thug shit, unplugged",React,50 Cent
21477,"Ladies lust angel dust, aim and bust",React,50 Cent
21478,"Bitches who nod, the bulletproof ride's coke in my eyes",React,50 Cent
21479,And got me shootin' at a ghost 'cause it looks alive,React,50 Cent
21480,"Too close, antidote, lace the gunsmoke",React,50 Cent
21481,"Here to get those, snakes get it the most",React,50 Cent
21482,"G's overdose, we wreck toast to deaf notes",React,50 Cent
21483,"TEC blows, I only put a hole in your leg so",React,50 Cent
21484,Ladies and gentlemen,React,50 Cent
21485,It's going on right now,React,50 Cent
21486,"Official Nast' don't be playin' around, we lay it down",React,50 Cent
21487,"Dead you, for the whole win, leave you frozen",React,50 Cent
21488,Crime scene reporter snap shots like you posin',React,50 Cent
21489,"You got in the way, sorry to say",React,50 Cent
21490,"You shoulda known, shinin' on Sonsee's not in the day",React,50 Cent
21491,"All the niggas in my zone, my close affiliates",React,50 Cent
21492,Be rippin' and illin' and drillin' and spendin' and killin' shit,React,50 Cent
21493,"Kill it in the club, baby, show some love",React,50 Cent
21494,"My real thugs where you at? Baby, throw your gats",React,50 Cent
21495,"To all the ladies in the spot, show me what you got",React,50 Cent
21496,"Fake cats in the back, get rocked what, react",React,50 Cent
21497,"Kill it in the club, baby, show some love",React,50 Cent
21498,"My real thugs where you at? Baby, throw your gats",React,50 Cent
21499,"To all the ladies in the spot, show me what you got",React,50 Cent
21500,"Fake cats in the back, get rocked what, react",React,50 Cent
21501,"Yo, yo",React,50 Cent
21502,"I'm on some other shit, run up on your mother shit",React,50 Cent
21503,"Hockey mask, black tape, tapin' up your baby brother shit",React,50 Cent
21504,"Two guns, one in your face, one in my waist",React,50 Cent
21505,"Empty the safe, hit 'em with the Glock, he caught a state of shock",React,50 Cent
21506,"Fucked his girl and made him watch, make a death wish",React,50 Cent
21507,"I cut his throat, now wear that like a necklace, respect this",React,50 Cent
21508,"Twenty-two shots of bodily harm, goodbye to your legs",React,50 Cent
21509,"Goodbye to arms, goodbye to your moms",React,50 Cent
21510,"The shit'll happen so fast, the gat blast, left his brains on the glass",React,50 Cent
21511,In a dash I snatched the cash and fled off in a flash,React,50 Cent
21512,The only thing I ever lost I couldn't find was time,React,50 Cent
21513,"Son, them crackers locked me up that's how I lost my mind",React,50 Cent
21514,"Hit him from behind four times and toss the nine, f*ck him",React,50 Cent
21515,"He didn't listen, told him give me the shine",React,50 Cent
21516,The sick shit is when the police came around to get me,React,50 Cent
21517,The killers who was with me was snitchin' sayin' it was 50,React,50 Cent
21518,"Kill it in the club, baby, show some love",React,50 Cent
21519,"My real thugs where you at? Baby, throw your gats",React,50 Cent
21520,"To all the ladies in the spot, show me what you got",React,50 Cent
21521,"Fake cats in the back, get rocked what, react",React,50 Cent
21522,"Kill it in the club, baby, show some love",React,50 Cent
21523,"My real thugs where you at? Baby, throw your gats",React,50 Cent
21524,"To all the ladies in the spot, show me what you got",React,50 Cent
21525,"Fake cats in the back, get rocked what, react",React,50 Cent
21526,"F*ck the rap skit, X and the drug complex",React,50 Cent
21527,"When convicts'll start conflicts, kill they own accomplice",React,50 Cent
21528,"Life in the drain, niggas money's got my gold chain thicker",React,50 Cent
21529,"Whole brain sicker, hall of fame nigga",React,50 Cent
21530,From coast to coast I keep the toast,React,50 Cent
21531,"My weekly gross, leave you deeply froze",React,50 Cent
21532,"Half dead close to ghost, yo, you heartless",React,50 Cent
21533,"Your heart pump piss, regardless if you a thug or rap artist",React,50 Cent
21534,"I seen death, almost died twice tonight",React,50 Cent
21535,Sell my own mother out if the price is right,React,50 Cent
21536,"I hate life, gimme the Glock",React,50 Cent
21537,"About to join Biggie and 'Pac, and you comin', like it or not",React,50 Cent
21538,"Get off me, let me go, don't hold me back",React,50 Cent
21539,"Where my real thugs at? Baby, throw your gat",React,50 Cent
21540,"Sticky Fingaz, from out your darkest fears",React,50 Cent
21541,"I make you meet your maker, make you meet the man upstairs",React,50 Cent
21542,"Kill it in the club, baby, show some love",React,50 Cent
21543,"My real thugs where you at? Baby, throw your gats",React,50 Cent
21544,"To all the ladies in the spot, show me what you got",React,50 Cent
21545,"Fake cats in the back, get rocked what, react",React,50 Cent
21546,"Kill it in the club, baby, show some love",React,50 Cent
21547,"My real thugs where you at? Baby, throw your gats",React,50 Cent
21548,"To all the ladies in the spot, show me what you got",React,50 Cent
21549,"Fake cats in the back, get rocked what, react",React,50 Cent
21550,Killin' it,React,50 Cent
21551,Killin' it,React,50 Cent
21552,"Kill it in the club, baby, show some love",React,50 Cent
21553,"My real thugs where you at? Baby, throw your gats",React,50 Cent
21554,"To all the ladies in the spot, show me what you got",React,50 Cent
21555,"Fake cats in the back, get rocked what, react",React,50 Cent
21556,"Kill it in the club, baby, show some love",React,50 Cent
21557,"My real thugs where you at? Baby, throw your gats",React,50 Cent
21558,"To all the ladies in the spot, show me what you got",React,50 Cent
21559,"Fake cats in the back, get rocked what, react",React,50 Cent
21560,Killin' in a,React,50 Cent
21561,Ladies and gentlemen,React,50 Cent
21562,"Welcome aboard Official Nast' Airlines, flight 98",React,50 Cent
21563,"Word up yo, Official Nast'",React,50 Cent
21564,"Gettin' cream, Onyx, we movin' through many crews",React,50 Cent
21565,"We let you know right now, we shuttin' shit down",React,50 Cent
21566,"Nine-eight, word up, get your shit straight",React,50 Cent
21567,You think your shit hot? Step your shit up,React,50 Cent
21568,What? Bring your shit to the club,React,50 Cent
21569,Bring your heat to the street,React,50 Cent
21570,"Official Nast', shuttin' shit down, what?",React,50 Cent
21571,Ladies and gentlemen,React,50 Cent
21572,"Welcome aboard Official Nast' Airlines, flight 98",React,50 Cent
21573,"Yeah, uh",City On The Map,50 Cent
21574,Yeah,City On The Map,50 Cent
21575,"Daringer, the f*ck, nigga?",City On The Map,50 Cent
21576,"Look, this for them niggas gettin' Jew money",City On The Map,50 Cent
21577,"Every time they step on the Ave, get they chef on, uh",City On The Map,50 Cent
21578,"Say, ""Mazel tov,"" before they step on the glass (hahaha)",City On The Map,50 Cent
21579,"Get their stretch on, keep a big weapon to blast, uh (brr)",City On The Map,50 Cent
21580,"My shorts ready made, Just Don collab (ah)",City On The Map,50 Cent
21581,I'll probably be in your projects with all my ice out (yeah),City On The Map,50 Cent
21582,"Run up, one of my youngins gon' put your lights out (brr, brr)",City On The Map,50 Cent
21583,"F*ck what you write 'bout, I know what your life 'bout (pussy)",City On The Map,50 Cent
21584,"Free my dawg, he spin the yard with his knife out (free my niggas)",City On The Map,50 Cent
21585,"Yeah, we came a long way from pushin' grams (uh-huh)",City On The Map,50 Cent
21586,"Say what you want, but you can't say I ever took the stand, uh (never)",City On The Map,50 Cent
21587,I knew he was pussy when I shook his hand (cat),City On The Map,50 Cent
21588,"If we can't get to him, then we gon' cook his mans (brr)",City On The Map,50 Cent
21589,"For every brick he whip, we throw the cook a gram (whip up)",City On The Map,50 Cent
21590,"I'm sittin' back, I'm blowin' on a Cookie strand, huh (smokin')",City On The Map,50 Cent
21591,"We keep the Glocks near, this shit is not fear (yeah)",City On The Map,50 Cent
21592,"Machine, bitch, everything I drop is top tier",City On The Map,50 Cent
21593,"Ah, I mean you see the way the neck's lookin' (yeah)",City On The Map,50 Cent
21594,"So you already know the way them checks lookin', (we eatin')",City On The Map,50 Cent
21595,"Yeah, I put the city on my back",City On The Map,50 Cent
21596,"Got it poppin' on these niggas, put the city on the map (yeah, see what I did)",City On The Map,50 Cent
21597,"Next tour's a quarter mil' run (we eatin', uh-huh)",City On The Map,50 Cent
21598,"They hated on the team, but we still won (hah)",City On The Map,50 Cent
21599,"Uh, I put the city on my back (yeah)",City On The Map,50 Cent
21600,"Got it poppin' on these niggas, put the city on the map, ah (yeah, yeah)",City On The Map,50 Cent
21601,"I'm a A student, I mean I do my homework",City On The Map,50 Cent
21602,"No ski mask, put in my own work",City On The Map,50 Cent
21603,"I do, do my homework",City On The Map,50 Cent
21604,"I do, I do put in my own work",City On The Map,50 Cent
21605,"Valedictorian, bulletproof DeLorean (yeah)",City On The Map,50 Cent
21606,My windows thick like twenty-four hour stores,City On The Map,50 Cent
21607,Kevlar all up in the dash and the doors (uh-huh),City On The Map,50 Cent
21608,"It's rare that I'm wrong, I think I'm ready for war",City On The Map,50 Cent
21609,What's up? I reflect the darkest cloud in the sky,City On The Map,50 Cent
21610,I'm the coldest winter day when I'm out with the K,City On The Map,50 Cent
21611,"Chill, play it cool 'til I come and get frostbit",City On The Map,50 Cent
21612,Let the D's find the strap in the snow after I toss it (woo),City On The Map,50 Cent
21613,"You f*ck around, I set your ass on fire",City On The Map,50 Cent
21614,Hollow tips burn faster than rubber on spinnin' tires,City On The Map,50 Cent
21615,"I'm up early with the birds, I push up in my regimen",City On The Map,50 Cent
21616,"Party with the animals, I bet I get the metal in",City On The Map,50 Cent
21617,I mean you see the way the neck's lookin',City On The Map,50 Cent
21618,So you already know the way them checks lookin',City On The Map,50 Cent
21619,"Yeah, I put the city on my back",City On The Map,50 Cent
21620,"Got it poppin' on these niggas, put the city on the map, yeah",City On The Map,50 Cent
21621,Next tour's a quarter mil' run,City On The Map,50 Cent
21622,"They hated on the team, but we still won",City On The Map,50 Cent
21623,"Uh, I put the city on my back",City On The Map,50 Cent
21624,"Got it poppin' on these niggas, put the city on the map, ah",City On The Map,50 Cent
21625,"Tougher than a Teflon, all this dope I stepped on",Power Powder Respect,50 Cent
21626,"Re-up get the rest gone, been that nigga",Power Powder Respect,50 Cent
21627,What else you want? (What you want?),Power Powder Respect,50 Cent
21628,"Power, powder, respect",Power Powder Respect,50 Cent
21629,I want that money and powder and power,Power Powder Respect,50 Cent
21630,Money and powder and power,Power Powder Respect,50 Cent
